,filename,sentence,paragraph_index,paragraphs,num_char_sentence,total_chars
75,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,2 Reasons for the decision •  Monetary-policy relevant inflation will be close to the target over  the entire forecast horizon.,4.0,14.0,127.0,4108.0
76,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,"Headline inflation will rise  temporarily to just above 3% in 2012 owing to a VAT increase,  but will fall back below the target at the start of 2013.",4.0,14.0,150.0,4108.0
77,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,•  Consistent with the forecast is stability of market interest rates  in the near future and a modest decline thereafter.,5.0,14.0,122.0,4108.0
78,,,,,,
79,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,3 The message of the forecast  baseline scenario •  Domestic factors (weak domestic demand and moderate wage growth) are currently  curbing inflation.,7.0,14.0,150.0,4108.0
80,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,Food prices and the gradual pass-through of the depreciated  exchange rate to prices are the main sources of inflation.,7.0,14.0,119.0,4108.0
81,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,"•  Headline inflation will rise temporarily to just above 3% in 2012 owing to a VAT  increase, but will fall back below the target at the start of 2013.",8.0,14.0,152.0,4108.0
82,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,•  Monetary-policy relevant inflation will be close to the target over the entire forecast  horizon.,9.0,14.0,100.0,4108.0
83,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,•  The Czech economy will stagnate this year as a result of marked slowdown in  external demand and continuing domestic fiscal consolidation.,10.0,14.0,141.0,4108.0
84,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,"Next year, in  connection with an external demand recovery, GDP growth will reach 1.9%.",10.0,14.0,87.0,4108.0
85,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,"•  In the forecast, the nominal exchange rate is gradually appreciating from its currently  weakened level.",11.0,14.0,107.0,4108.0
86,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,•  Consistent with the forecast is stability of market interest rates in the near future and  a modest decline thereafter.,12.0,14.0,122.0,4108.0
87,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,4 The external environment (i) Comparison between the assumptions of the new and  previous forecasts for the effective euro area 3 2.6 2.6 previous forecast 2.4 2.4 new forecast 2.2 2.1 2.0 2.0 2.0 2.0 1.9 2 1.7 1.4 1.4 1.2 1.0 0.9 1 0.5 0 2012 2013 2012 2013 2011 2012 2013 2012 2013 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the assumptions of the new and previous forecasts previous forecast 120 1.40 previous forecast 111.2 new forecast new forecast 110 106.5 1.34 1.34 102.6 1.35 99.0 100 1.31 1.30 1.29 90 80 1.25 70 1.20 60 1.15 50 40 1.10 2012 2013 2012 2013 Brent oil (USD/barrel) USD/EUR  6 The forecast for headline inflation 7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II III 90% 70% 50% 30% confidence interval 7 The forecast for monetary-policy  relevant inflation 7 Monetary  policy 6 horizon   5 4 3 Inflation target 2 1 0 -1 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II III 90% 70% 50% 30% confidence interval 8 The forecast for GDP 10 8 6 4 2 0 -2 -4 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II III 90% 70% 50% 30% confidence interval 9 The forecast for interest rates  (3M PRIBOR) 4 3 2 1 0 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II III 90% 70% 50% 30% confidence interval 10 The forecast for the CZK/EUR exchange rate  (quarterly averages) 28 26 24 22 20 I/10 II III IV I/11 II III IV I/12 II III IV I/13 II III 90% 70% 50% 30% confidence interval 11 Comparison with the  previous forecast 4 26 previous forecast new forecast 24.9 24.3 3 2.7 24 23.1 2.0 1.9 2 1.7 22.5 1.6 1.5 1.5 1.5 1.4 1.2 22 1.0 0.9 0.9 1 0.0 0 20 I/2013 II/2013 2011 2012 2013 2012 2013 2012 2013 Consumer prices GDP 3M PRIBOR CZK/EUR (right axis) 12 Major risks to the forecast The risks to the forecast are balanced.,13.0,14.0,1863.0,4108.0
88,C:/Modeling/ETA/Czechia/tk_01sz2012_aj.pdf,"Downside risks: •  additional fiscal consolidation measures Upside risks: •  faster growth in food prices Two-sided risks: •  economic developments abroad •  koruna exchange rate 13 Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report I/2012,  to be published 10 February 2012.",14.0,14.0,378.0,4108.0
89,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,Press conference of the  CNB Bank Board 1st Situation Report on  Economic and Monetary  Developments 6 February 2013 The monetary policy decision taken  and the ratio of the votes cast •  At the close of the meeting the Board decided  unanimously to leave the two-week repo rate unchanged  at 0.05%.,1.0,13.0,299.0,3865.0
90,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,2 Reasons for the decision •  Headline inflation will be close to the 2% target this year.,2.0,13.0,90.0,3865.0
91,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"In early  2014, after the effects of the increase in both VAT rates of 1 p.p.",2.0,13.0,77.0,3865.0
92,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"drop out, headline inflation will fall slightly below the target.",3.0,13.0,65.0,3865.0
93,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,Monetary-policy relevant inflation will be in the lower half of the  tolerance band over the entire outlook.,4.0,13.0,108.0,3865.0
94,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"•  Consistent with the forecast is a slight decline in market interest  rates, followed by a rise in rates as from mid-2014.",5.0,13.0,124.0,3865.0
95,,,,,,
96,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"3 The message of the forecast  baseline scenario •  Tax changes, food price growth and gradually fading import price growth are the  sources of currently observed inflation.",7.0,13.0,173.0,3865.0
97,,,,,,
98,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,•  Headline inflation will be close to the CNB’s 2% target this year despite the increase  in both VAT rates of 1 p.p.,8.0,13.0,118.0,3865.0
99,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,Monetary-policy relevant inflation will be in the lower half  of the tolerance band around the target over the whole forecast horizon.,8.0,13.0,134.0,3865.0
100,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"•  This year, GDP will drop by 0.3% amid markedly restrictive domestic fiscal policy and  only gradual recovery in external demand.",9.0,13.0,131.0,3865.0
101,,,,,,
102,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,•  The koruna exchange rate to the euro will appreciate very slightly from current levels.,10.0,13.0,90.0,3865.0
103,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"•  Consistent with the forecast is a slight decline in market interest rates, followed by a  rise in rates as from mid-2014.",11.0,13.0,124.0,3865.0
104,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,4 The external environment (i) Comparison between the assumptions of the new and previous  forecasts for the effective euro area 3 previous forecast new forecast 2.2 2.2 2.1 2.1 2.1 2.1 2 1.8 1.7 1.7 1.7 1 0.8 0.7 0.7 0.6 0.5 0.4 0.3 0.2 0 2013 2014 2013 2014 2012 2013 2014 2013 2014 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the assumptions of the new and previous forecasts 120 previous forecast 1.30 previous forecast new forecast new forecast 108.8 110 107.0 1.26 102.9 101.5 1.25 1.25 100 1.25 1.24 90 80 1.20 70 60 1.15 2013 2014 2013 2014 Brent oil (USD/barrel) USD/EUR  6 The forecast for headline inflation 6 Monetary  policy 5 horizon   4 3 Inflation target 2 1 0 -1 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II III 90% 70% 50% 30% confidence interval 7 The forecast for monetary-policy  relevant inflation 6 Monetary  policy 5 horizon   4 3 Inflation target 2 1 0 -1 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II III 90% 70% 50% 30% confidence interval 8 The forecast for GDP 10 8 6 4 2 0 -2 -4 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II III 90% 70% 50% 30% confidence interval 9 The forecast for interest rates  (3M PRIBOR) 4 3 2 1 0 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II III 90% 70% 50% 30% confidence interval 10 The forecast for the CZK/EUR exchange rate  (quarterly averages) 29 27 25 23 21 I/11 II III IV I/12 II III IV I/13 II III IV I/14 II III 90% 70% 50% 30% confidence interval 11 Comparison with the  previous forecast 3 26 previous forecast new forecast 25.3 25.2 2.1 25.1 25.0 1.9 2 25 1.7 1.7 1.6 1.6 1 24 0.6 0.5 0.4 0.2 0.2 0 23 -0.3 -1 22 -0.9 -1.0 -2 21 I/2014 II/2014 2012 2013 2014 2013 2014 2013 2014 Consumer prices GDP 3M PRIBOR CZK/EUR (right axis) 12 Major risks to the forecast The risks to the forecast are balanced Uncertainty prevails about the extent and impacts of fiscal  consolidation and about the consumption  and saving behaviour of households.,12.0,13.0,1989.0,3865.0
105,C:/Modeling/ETA/Czechia/tk_01sz2013_aj.pdf,"13 Thank you for your attention More information about the forecast  can be found at  http://www.cnb.cz/en/monetary_policy/forecast/ and in Inflation Report I/2013,  to be published 15 February 2013.",13.0,13.0,199.0,3865.0
106,,,,,,
107,,,,,,
108,,,,,,
109,,,,,,
110,,,,,,
111,,,,,,
112,,,,,,
113,,,,,,
114,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"Press conference of the  CNB Bank Board 2nd Situation Report on  Economic and Monetary  Developments March 25, 2010 The monetary policy decision taken  and the ratio of the votes cast • At the close of the meeting the Board decided by a  majority vote to leave the two-week repo rate unchanged  at 1%.",1.0,8.0,301.0,3682.0
115,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"• Four members voted in favour of this decision, and two  members voted for lowering rates by 0.25 percentage  point.",2.0,8.0,117.0,3682.0
116,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,2 Reasons for the decision • Headline and monetary-policy relevant inflation will be close  to the 2% target at the monetary policy horizon.,3.0,8.0,140.0,3682.0
117,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,• Consistent with the forecast is stability of short-term interest    rates close to current levels in 2010 H1 and a gradual rise in   rates thereafter.,4.0,8.0,152.0,3682.0
118,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,• New information from Czech economy is generally in line  with the forecast.,5.0,8.0,77.0,3682.0
119,,,,,,
120,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"3 The inflation forecast and  expected outcome in 2010, Q1 8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 I/08  II III IV I/09 II III IV I/10 II III IV I/11 II III 90% 70% 50% 30% confidence interval Expected outcome 4 The external environment (i) Comparison between the current forecast assumptions and March  outlook based on Consensus Forecasts survey and market expectations  3 2.3 CF_03 current forecast 2.0 2.0 2 1.9 1.8 1.7 1.7 1.6 1.5 1.5 2 1.2 1.1 1.1 1 0.8 0.7 0.6 1 0 2010 2011 2010 2011 2010 2011 2010 2011 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and March  outlook based on Consensus Forecasts survey and market expectations  1.50 100 CF_03 CF_03 current forecast current forecast 1.45 88.9 1.45 90 85.2 1.42 83.6 80.4 80 1.40 1.38 1.37 70 1.35 60 1.30 50 1.25 40 1.20 2010 2011 2010 2011 Brent oil (USD/barel) USD/EUR  6 Other new data since the Board's  previous monetary meeting • GDP annual decline slowed in 2009, Q4 (-3.1 % y-o-y) and q-o-q growth accelerated  (0.7 %) in line with the forecast; • January improvement in annual developments of industrial production (5.3 %)   indicates that economic activity could already grow y-o-y in 2010, Q1, but decline of  retail trade (-5 %) is in line with expected weak consumption; • Trade balance in January (CZK +13.1 bil.) markedly improved in y-o-y terms.",7.0,8.0,1423.0,3682.0
121,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"Despite  drop in export (-5.5 % y-o-y) and import prices (-3.9 % y-o-y), both exports and  ; imports started to grow y-o-y in nominal terms (9.1 % and 3,5 % respectively) • Labour market reacts to the economic slump in 2009 with delay as expected.",7.0,8.0,247.0,3682.0
122,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"Decline  of employment deepened (-2.1 % y-o-y in 2009, Q4) and registered unemployment  continues growing (10.2 % in February).",7.0,8.0,127.0,3682.0
123,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"Nominal wages accelerated (to 5.2 % y-o-y  in 2009, Q4) but only „seemingly“; • February drop in industrial producer prices (-2 %) and agricultural producer prices  (-5.6 %) manifest persisting anti-inflationary effects of commodities‘ and food prices.    7 Comparison of actual data with  the CNB forecast 12 actual data 10.2 9.9 10 forecast 8 6 5.2 4.7 4 2 0.9 0.6 0 -2 -2.7 -4 -3.1 GDP (Q4,2009) inflation (February 2010) average wage   unemployment  (Q4,2009) (Q1,2010) Note: for unemployment comparison of February data with forecastfor the quarter  8 Major risks of the forecast Forecast risks are slightly on the downside.",7.0,8.0,629.0,3682.0
124,C:/Modeling/ETA/Czechia/tk_02sz2010_aj.pdf,"Major risks on the downside: • outlook for the foreign interest rates • observed inflation and its short-term outlook Major risk on the upside: • no marked asymmetric risks in this direction have been identified Risk to both sides:  • nominal wages development 9 Thank you for your attention Minutes from today‘s  meeting will be released on  April 2, 2010 at http://www.cnb.cz/en/monetary_policy/bank_board_minutes/",8.0,8.0,416.0,3682.0
125,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,Press conference of the  CNB Bank Board 2nd Situation Report on  Economic and Monetary  Developments 24 March 2011 The monetary policy decision taken  and the ratio of the votes cast • At the close of the meeting the Bank Board decided by a  majority vote to leave the two-week repo rate unchanged  at 0.75%.,1.0,7.0,308.0,3682.0
126,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,• Five board members voted in favour of this decision and  one member voted for increasing interest rates by 0.25  percentage point.,2.0,7.0,132.0,3682.0
127,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,"2 Reasons for the decision • According to the forecast, headline and monetary-policy  relevant inflation will be close to the inflation target over the  monetary policy horizon.",3.0,7.0,177.0,3682.0
128,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,"• Consistent with the forecast is stability of market interest rates  close to their current levels initially, followed by a gradual rise  in rates as from the end of 2011.",4.0,7.0,172.0,3682.0
129,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,• Risks to the forecast are on the upside for headline inflation (due to VAT increase in 2012) and roughly balanced for  monetary-policy relevant inflation.,5.0,7.0,156.0,3682.0
130,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,"3 The inflation forecast and  expected outcome in 2011 Q1  8 Monetary  policy horizon   6 4 Inflation target 2 0 -2 I/09 II III IV I/10 II III IV I/11 II III IV I/12 II III 90% 70% 50% 30% confidence interval Expected outcome 4 The external environment (i) Comparison between the current forecast assumptions and the March outlook  based on Consensus Forecasts survey and market expectations for the  effective euro area  5 current forecast CF_03 4.0 4 2.9 3 2.4 2.3 2.3 2.3 2.2 2.2 2.2 2.2 2.0 2.0 1.9 2 1.7 1.6 1.2 1 0 2011 2012 2011 2012 2011 2012 2011 2012 Consumer prices Producer prices GDP 3M EURIBOR 5 The external environment (ii) Comparison between the current forecast assumptions and the March outlook  based on Consensus Forecasts survey and market expectations  1.40 130 current forecast current forecast 120 CF_03 CF_03 1.36 110.6 110.4 1.35 110 1.35 100 95.4 96.0 1.32 1.32 90 1.30 80 70 1.25 60 50 40 1.20 2011 2012 2011 2012 Brent oil (USD/barrel) USD/EUR  6 Developments in the domestic  economy since the Board’s previous  monetary meeting • The Czech economy grew both in y-o-y and q-o-q terms in 2010 Q4 (2.6%  and 0.3% respectively, s.a.).",6.0,7.0,1162.0,3682.0
131,C:/Modeling/ETA/Czechia/tk_02sz2011_aj.pdf,"Its growth was driven mainly by investment in  inventories and to a lesser extent by net exports; • January industrial production indicates a continuing recovery (16.9% y-o-y;  3.4% in m-o-m, s.a. terms); • The situation on the labour market has stabilized.",6.0,7.0,257.0,3682.0
